"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9729.71,1.12206e+07,522.288,37.6776,15.3818,1,0.003,0.0535,0.0012159,-0.00303919
4939.56,5.76037e+06,454.573,10.0752,-5.08253,1,0.00305,0.0535,0.0012159,-0.00303919
8640.35,1.00156e+07,526.268,-26.8492,-23.5007,1,0.0031,0.0535,0.0012159,-0.00303919
7394.07,8.22106e+06,564.548,46.8509,-11.262,1,0.00315,0.0535,0.0012159,-0.00303919
11419.4,1.75813e+07,772.196,37.1802,-15.5995,1,0.0032,0.0535,0.0012159,-0.00303919
11433.2,1.62333e+07,676.183,48.9567,-18.6836,1,0.00325,0.0535,0.0012159,-0.00303919
10150.3,1.20535e+07,618.943,-12.1537,-23.4735,1,0.0033,0.0535,0.0012159,-0.00303919
5567.68,6.67738e+06,372.966,-81.5648,-54.7849,1,0.00335,0.0535,0.0012159,-0.00303919
4076.43,4.78801e+06,418.288,19.0548,-22.4846,1,0.0034,0.0535,0.0012159,-0.00303919
1588.31,1.0072e+06,284.986,21.1621,-6.91272,1,0.00345,0.0535,0.0012159,-0.00303919
589.632,202525,177.362,20.804,5.75261,1,0.0035,0.0535,0.0012159,-0.00303919
456.858,110121,183.625,10.8121,3.76953,1,0.00355,0.0535,0.0012159,-0.00303919
765.78,325631,164.844,13.2154,5.44623,1,0.0036,0.0535,0.0012159,-0.00303919
